Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,Mosby at Bridge Street,320 Voyager Way NW,,Huntsville,AL,35806,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.718557,-86.67913,2024-02-12,255151,2024-02-12 00:01:46 UTC,,,,2022-08-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COPT - 7000,7000 Redstone Gateway Southwest,,Huntsville,AL,35808,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.6988755,-86.6790165,2024-02-12,255571,2024-02-12 00:01:18 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,COPT - 6200,6200 Redstone Gateway Southwest,,Huntsville,AL,35808,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,34.6981865,-86.6762521,2024-02-12,255572,2024-02-12 00:01:19 UTC,,,,2022-09-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,2222 Arlington,2222 Arlington Avenue,,Birmingham,AL,35205,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,33.5002903,-86.7885334,2024-02-12,256207,2024-02-12 00:01:19 UTC,,,,2022-11-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MAPCO 7549,200 Inverness Center Dr,,Birmingham,AL,35242,,1-800-489-1588,E,,Public,24 hours daily,,,,,,,4,,FCN,https://francisenergy.com,GPS,33.4223655,-86.7013214,2024-02-12,256590,2024-02-12 01:40:10 UTC,,,,2023-03-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false
ELEC,SKTOYOTA CPF50,2570 US-78,,Anniston,AL,36207,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.613686,-85.77657,2024-02-12,256868,2024-02-12 01:09:20 UTC,,,,2023-03-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Palladian at Daphne,27281 Al-181,,Daphne,AL,36526,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.631182,-87.852274,2024-02-12,257448,2024-02-12 00:00:47 UTC,,,,2022-12-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TARGET T1825 STATION 1,2567 Berryhill Rd,,Montgomery,AL,36117,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.36086,-86.160657,2024-02-12,257889,2024-02-12 00:56:51 UTC,,,,2023-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TARGET T1825 STATION 2,2576 Berryhill Rd,,Montgomery,AL,36117,,888-758-4389,E,,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.360694,-86.160074,2024-02-12,257890,2024-02-12 00:56:51 UTC,,,,2023-04-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Santos Coffee - Tesla Supercharger,1009 Fulton Ave,,Gardendale,AL,35071,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,33.65242955,-86.8096048,2023-07-01,259991,2023-07-14 19:41:28 UTC,P,,,2023-04-27,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Holiday Inn Guin - Tesla Supercharger,5750 AL-44,,Guin,AL,35563,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,34.009754,-87.834928,2023-07-01,261468,2023-07-14 19:41:28 UTC,P,,,2023-05-25,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,MITCHELL CDJR PL MITCHELL 1,6501 Boll Weevil Circle,,Enterprise,AL,36330,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.293304,-85.840797,2024-02-12,261732,2024-02-12 01:12:47 UTC,,,,2023-06-01,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RIVIERA EV RIVIERAOFFDC2,413 E Laurel Ave,,Foley,AL,36535,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.406298,-87.67665,2024-02-12,261797,2024-02-12 01:12:47 UTC,,,,2023-06-02,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TROY UTILITIES TROY DOWNTOWN,106 Elm St,,Troy,AL,36081,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.808175,-85.971143,2024-02-12,262734,2024-02-12 01:10:12 UTC,,,,2023-06-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,META FB ALABAMA 2,5400 Prosperity Dr NW,,Huntsville,AL,35810,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.842617,-86.632243,2024-02-12,300551,2024-02-12 01:13:21 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,META FB ALABAMA 1,5400 Prosperity Dr NW,,Huntsville,AL,35810,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.8426,-86.632039,2024-02-12,300586,2024-02-12 01:13:24 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,META FB ALABAMA 3,5400 Prosperity Dr NW,,Huntsville,AL,35810,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.842556,-86.632104,2024-02-12,300587,2024-02-12 01:13:24 UTC,,,,2023-06-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RIVIERA EV DAPHNEDCFC1,700 Whispering Pines Rd,,Daphne,AL,36526,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.618357,-87.90394,2024-02-12,300625,2024-02-12 01:13:31 UTC,,,,2023-06-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RIVIERA EV DAPHNEDCFC2,700 Whispering Pines Rd,,Daphne,AL,36526,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.618382,-87.9039,2024-02-12,300628,2024-02-12 01:13:31 UTC,,,,2023-06-29,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,GM - Tuscaloosa Chevrolet,6500 Interstate Pkwy,,Cottondale,AL,35453,,866-816-7584,E,,Public,,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,33.171715,-87.451108,2024-02-12,302066,2024-02-12 01:32:40 UTC,,,,2023-07-06,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SHOALS TOYOTA CT4K STATION 1,5100 US-43,,Tuscumbia,AL,35674,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.713667,-87.668516,2024-02-12,302474,2024-02-12 01:13:09 UTC,,,,2023-07-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MERCEDES-FAST HYUNDAI SALES,2329 Ross Clark Cir,,Dothan,AL,36301,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.193535,-85.409954,2024-02-12,306364,2024-02-12 01:14:27 UTC,,,,2023-08-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MERCEDES-FAST HYUNDAI LOT,2329 Ross Clark Cir,,Dothan,AL,36301,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,31.193755,-85.410189,2024-02-12,306365,2024-02-12 01:14:28 UTC,,,,2023-08-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,JIM BURKE HY H S R 1,1424 5th Ave N,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.514918,-86.816069,2024-02-12,306451,2024-02-12 01:14:34 UTC,,,,2023-08-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,JIM BURKE HY H S R 2,1424 5th Ave N,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.514891,-86.815715,2024-02-12,306452,2024-02-12 01:14:34 UTC,,,,2023-08-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Lowe Cadillac Buick GMC,801 WEST GRAND AVENUE,,RAINBOW CITY,AL,35906,,866-816-7584,E,,Public,,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,33.97514,-86.057461,2024-02-12,306818,2024-02-12 01:32:16 UTC,,,,2023-08-11,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Chevrolet of Boaz,1134 Hwy 431,,Boaz,AL,35957,,866-816-7584,E,,Public,,,,,,,,1,,EV Connect,http://evconnect.com/,GPS,34.203166,-86.152097,2024-02-12,307028,2024-02-12 01:32:51 UTC,,,,2023-08-15,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TUSCUMBIA STATION 1,113 W 5th St,,Tuscumbia,AL,35674,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.732214,-87.704428,2024-02-12,307481,2024-02-12 01:07:17 UTC,,,,2023-08-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,TUSCUMBIA STATION 2,113 W 5th St,,Tuscumbia,AL,35674,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.732245,-87.70447,2024-02-12,307507,2024-02-12 01:14:51 UTC,,,,2023-08-19,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PIEDMONT CITY PIEDMONT #1,109 N Center Ave,,Piedmont,AL,36272,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.923973,-85.611946,2024-02-12,308198,2024-02-12 01:08:26 UTC,,,,2023-08-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Southlawn Shopping Center - Tesla Supercharger,4724 Mobile Hwy,,Montgomery,AL,36108,,877-798-3752,E,,Public - Credit card at all times,24 hours daily; for Tesla use only,A D Debit M V,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,32.310889,-86.350727,2023-09-14,308417,2024-01-31 22:07:01 UTC,P,,,2023-08-31,,,,,TESLA,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false
ELEC,EST - CPF50 (1) SPANISH FORT,29758 Frederick Blvd,,Spanish Fort,AL,36527,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.660445,-87.855026,2024-02-12,308660,2024-02-12 01:15:00 UTC,,,,2023-09-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Morgan at East Chase,2101 Berryhill Road,,Montgomery,AL,36117,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,32.355,-86.165053,2024-02-11,309084,2024-02-12 00:00:05 UTC,,,,2023-06-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Saddleback Ridge Apartments,135 Hambleton Road,,Montgomery,AL,36117,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,32.384099,-86.177612,2024-02-11,309087,2024-02-12 00:00:06 UTC,,,,2023-06-05,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Exchange Daphne Apartments,28003 State Highway 181,,Daphne,AL,36526,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,30.632225424345453,-87.85346900432323,2024-02-12,309373,2024-02-12 00:01:47 UTC,,,,2023-06-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Bldg 8350,8350 Rideout Rd,,Huntsville,AL,35808,,888-998-2546,E,,Public,24 hours daily,,,,,,8,,,Blink Network,http://www.blinkcharging.com/,GPS,34.6797019,-86.6715287,2024-02-12,309621,2024-02-12 00:02:09 UTC,,,,2023-04-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Yester Oaks,146 Yester Oaks Drive,,Mobile,AL,36608,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.68021070593766,-88.13476224261704,2024-02-12,309685,2024-02-12 00:03:25 UTC,,,,2023-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Reserve Apartments,3501 Reserve Circle,,Montgomery,AL,36116,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,32.33050906680903,-86.1815845045821,2024-02-12,309748,2024-02-12 00:03:45 UTC,,,,2023-06-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Jim Burke Subaru,1301 5th Ave North,,Birmingham,AL,35203,,888-998-2546,E,,Public,Mon 9:00am - 7:00pm; Tue 9:00am - 7:00pm; Wed 9:00am - 7:00pm; Thu 9:00am - 7:00pm; Fri 9:00am - 7:00pm; Sat 9:00am - 7:00pm; Sun 12:00am - 12:00am,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,33.513128,-86.817066,2024-02-12,309850,2024-02-12 00:04:45 UTC,,,,2023-04-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,City of Montevallo Public Parking Lot,550 U Main Street,,Montevallo,AL,35115,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,33.09948523789605,-86.86415562883596,2024-02-12,309940,2024-02-12 00:05:23 UTC,,,,2023-07-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ADESA Birmingham,804 Sollie Drive,,Birmingham,AL,35004,,888-998-2546,E,,Public,24 hours daily,,,,,,3,,,Blink Network,http://www.blinkcharging.com/,GPS,33.58138894837461,-86.51106608465616,2024-02-12,309960,2024-02-12 00:05:36 UTC,,,,2023-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Axel Row West Apartments,4211 3rd Ave S,,Birmingham,AL,35222,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,33.524297,-86.771814,2024-02-12,310406,2024-02-12 00:08:16 UTC,,,,2022-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Wynn Drive,220 Wynn Drive Northwest,,Huntsville,AL,35893,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.725029,-86.6575664,2024-02-12,310427,2024-02-12 00:08:21 UTC,,,,2022-04-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CDD,120 S McKenzie Street,,Foley,AL,36535,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.4055557,-87.6841155,2024-02-12,310430,2024-02-12 00:08:22 UTC,,,,2022-03-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,City Hall,407 East Laurel Street,,Foley,AL,36535,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.4070237,-87.6780689,2024-02-12,310431,2024-02-12 00:08:22 UTC,,,,2022-08-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,THE BEACH CLUB BEACH CLUB #2,453 Beach Club Trail,,Gulf Shores,AL,36542,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.231606,-87.876043,2024-02-12,310587,2024-02-12 01:14:26 UTC,,,,2023-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Birmingham Public Parking Lot,109 41st Street South,,Birmingham,AL,35222,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,33.525785519410306,-86.7742234423281,2024-02-12,310687,2024-02-12 00:03:43 UTC,,,,2023-09-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,PIEDMONT CITY PIEDMONT #2,109 N Center Ave,,Piedmont,AL,36272,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.92389,-85.61193,2024-02-12,311285,2024-02-12 01:08:26 UTC,,,,2023-09-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,THE HUB CDC ONE,1731 1st Ave N,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.512642,-86.808582,2024-02-12,311801,2024-02-12 01:16:30 UTC,,,,2023-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,THE HUB CDC TWO,1731 1st Ave N,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.512685,-86.808639,2024-02-12,311802,2024-02-12 01:16:30 UTC,,,,2023-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,THE HUB CDC THREE,1731 1st Ave N,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.51264,-86.808625,2024-02-12,311803,2024-02-12 01:16:30 UTC,,,,2023-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,THE HUB CDC FOUR,1731 1st Ave N,,Birmingham,AL,35203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.512725,-86.80869,2024-02-12,311804,2024-02-12 01:16:30 UTC,,,,2023-09-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Windsor Place,3661 Airport Boulevard,,Mobile,AL,36608,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.670558249359704,-88.13086523259422,2024-02-12,312238,2024-02-12 00:00:41 UTC,,,,2023-10-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Crossing at Pine Brook,3800 Michael Boulevard,,Mobile,AL,36609,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.6691178,-88.1479947,2024-02-12,312240,2024-02-12 00:03:09 UTC,,,,2023-10-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SCOTTSBORO EPB SEPB DCFC (R),404 E Willow St,,Scottsboro,AL,35768,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.673115,-86.030122,2024-02-12,312270,2024-02-12 01:16:06 UTC,,,,2023-10-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SCOTTSBORO EPB SEPB DCFC (L),404 E Willow St,,Scottsboro,AL,35768,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.673006,-86.029946,2024-02-12,312271,2024-02-12 01:16:06 UTC,,,,2023-10-04,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,The Kelvin Apartments,6170 Kitt Lane NW,,Huntsville,AL,35806,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,34.7389,-86.674233,2024-02-11,312790,2024-02-11 23:58:33 UTC,,,,2023-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI PLANT 2 STA# 1,1 Mercedes Dr,,Vance,AL,35490,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.184517,-87.252477,2024-02-12,312802,2024-02-12 00:23:17 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI PLANT 1 STA# 3,1 Mercedes Dr,,Vance,AL,35490,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.186382,-87.255687,2024-02-12,312803,2024-02-12 00:23:17 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI PLANT 1 STA# 2,1 Mercedes Dr,,Vance,AL,35490,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.186346,-87.261542,2024-02-12,312804,2024-02-12 00:23:17 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI PLANT 1 STA# 4,1 Mercedes Dr,,Vance,AL,35490,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.186379,-87.255758,2024-02-12,312805,2024-02-12 00:23:24 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI PLANT 1 STA# 1,1 Mercedes Dr,,Vance,AL,35490,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.186341,-87.261586,2024-02-12,312806,2024-02-12 00:23:24 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI PLANT 2 STA# 2,1 Mercedes Dr,,Vance,AL,35490,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.184486,-87.252491,2024-02-12,312807,2024-02-12 00:23:24 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI NACW STA #5,3588 Bibbville Rd,,Woodstock,AL,35188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.199665,-87.18048,2024-02-12,312811,2024-02-12 00:43:21 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MBUSI NACW STA #3,3588 Bibbville Rd,,Woodstock,AL,35188,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.199783,-87.1805,2024-02-12,312812,2024-02-12 00:43:21 UTC,,,,2023-10-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
